MUID,PlyUID,Experimental_Date_record,Experimental_Date_file,time ended file,time started record,run_duration,Misc. Variable 1 Value,Capoxen,Timepoint,Group,Sex,Bigroup,Weight,Researcher,Experimental_Date,time started,Rig,Start_body_temperature,Mid_body_temperature,End_body_temperature,post30_body_temperature,Room_Temp,Bar_Pres,Rotometer_Flowrate,Pump Flowrate,Calibration_Volume,Notes,Genotype,Date of Birth,Tag Number
M17890,Ply970,9/21/2017,9/21/2017,18:43:03,18:45:00,2:00:00,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Exp,Male,Exp,46.73,Fred,9/21/2017,18:45:00,3,36.2,,36.8,37.8,68.5,29.58,95,4.7,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/10/2016,108
M17891,Ply1601,7/27/2016,7/27/2016,11:52:31,8:39:00,3:13:31,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Wt,Female,Con,30.92,,7/27/2016,8:39:00,,37.2,,37.8,38.1,69.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1519,7/30/2016,,,8:46:00,,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Female,Con,31.11,,7/30/2016,8:46:00,,36.9,,,,69,29.58,95,,20,not complete pressure build up,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1516,8/2/2016,8/2/2016,13:48:19,9:32:00,4:16:19,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Female,Con,29.41,,8/2/2016,9:32:00,2,36.5,,38.2,38.1,69.5,29.64,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1515,8/2/2016,,,14:35:00,,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Female,Con,29.46,,8/2/2016,2:35:00,2,36.3,,,29.58,70.5,29.58,95,,20,"Did not finish pleth, mouse too frenetic",Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1443,9/27/2016,9/27/2016,16:04:01,13:56:00,2:08:01,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Wt,Female,Con,32.82,,9/27/2016,1:56:00,,36.4,,37.8,38.2,71,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1413,9/30/2016,9/30/2016,13:59:56,11:06:00,2:53:56,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Wt,Female,Con,33.84,,9/30/2016,11:06:00,,36.2,,37.3,38.4,71,29.76,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1313,12/16/2016,12/16/2016,12:18:45,9:43:00,2:35:45,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Wt,Female,Con,34.8,,12/16/2016,9:43:00,1,36.6,,37.9,37.9,71,29.61,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1358,12/20/2016,12/20/2016,16:32:59,12:49:00,3:43:59,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Wt,Female,Con,35.85,Vena,12/20/2016,12:49:00,2,36.5,,38,38,72.5,29.96,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1249,2/24/2017,2/24/2017,10:39:18,8:30:00,2:09:18,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Wt,Female,Con,36.02,Ronda,2/24/2017,8:30:00,2,36.3,,37.9,37.6,71.5,29.31,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1207,3/1/2017,3/1/2017,12:51:39,10:00:00,2:51:39,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Wt,Female,Con,37.08,Ronda,3/1/2017,10:00:00,3,35.8,,37.8,36.9,72,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1157,4/25/2017,4/25/2017,12:03:22,10:25:00,1:38:22,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Wt,Female,Con,40.26,Ronda,4/25/2017,10:25:00,1,35.8,,37.7,37.1,71.5,29.17,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1122,4/27/2017,4/27/2017,14:36:31,12:35:00,2:01:31,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Wt,Female,Con,37.52,Ronda,4/27/2017,12:35:00,1,36.4,,37.8,37.9,71.5,29.23,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1064,6/27/2017,6/27/2017,18:37:05,17:00:00,1:37:05,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Wt,Female,Con,40.25,fred,6/27/2017,17:00:00,1,37.3,,38.1,37.1,68.5,29.58,95,,20,Fred forgot the vacuum pump flowrate,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply1105,6/30/2017,6/30/2017,18:37:06,16:36:00,2:01:06,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Wt,Female,Con,40.25,Fred,6/30/2017,16:36:00,1,37,,38,37.8,69.5,29.58,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply983,9/18/2017,9/18/2017,13:04:50,10:25:00,2:39:50,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Wt,Female,Con,42.66,Fred,9/18/2017,10:25:00,2,36.4,,37.6,38.2,68.5,29.67,95,4.4,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply967,9/21/2017,9/21/2017,16:19:15,13:10:00,3:09:15,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Wt,Female,Con,42.02,Fred,9/21/2017,13:10:00,3,36.4,,37.7,38.3,68.5,29.07,95,4.7,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply153,12/7/2017,12/7/2017,14:38:24,12:47:00,1:51:24,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Wt,Female,Con,42.86,Fred,12/7/2017,12:47:00,2,36.8,,37.4,37.7,73.5,29.96,95,4.3,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17891,Ply134,12/5/2017,12/5/2017,12:55:39,10:42:00,2:13:39,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Wt,Female,Con,42.32,Fred,12/5/2017,10:42:00,2,37.4,,37.2,37.3,68.5,29.76,95,4.5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,109
M17892,Ply1588,7/27/2016,7/27/2016,15:26:05,,2:00:00,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Tg,Female,Con,30.87,,7/27/2016,,,37.9,,37.8,37.8,69.5,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/10/2016,110
M17892,Ply1504,7/30/2016,7/30/2016,11:13:31,8:49:00,2:24:31,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Tg,Female,Con,33.43,,7/30/2016,8:49:00,2,37.1,,37.9,37.9,69.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/10/2016,110
M17893,Ply1589,7/27/2016,7/27/2016,15:37:28,12:06:00,3:31:28,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Tg,Female,Con,32.83,,7/27/2016,12:06:00,,36.2,,36.6,37.8,69.5,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/10/2016,112
M17893,Ply1505,7/29/2016,7/29/2016,18:17:27,16:26:00,1:51:27,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Tg,Female,Con,34.42,,7/29/2016,4:26:00,2,37.1,,37.8,38.5,71,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/10/2016,112
M17894,Ply1602,7/27/2016,7/27/2016,12:25:35,9:27:00,2:58:35,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Wt,Female,Con,30.28,,7/27/2016,9:27:00,,35.7,,37.3,37.8,69.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1517,7/30/2016,7/30/2016,11:14:46,12:36:00,2:00:00,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Female,Con,30.82,,7/30/2016,12:36:00,2,36.7,,37.5,37.9,70.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1444,9/27/2016,9/27/2016,18:38:26,16:35:00,2:03:26,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Wt,Female,Con,33.74,,9/27/2016,4:35:00,,37.1,,37.1,38.3,71.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1460,9/30/2016,9/30/2016,16:11:12,14:25:00,1:46:12,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Wt,Female,Con,34.76,,9/30/2016,2:25:00,,37.2,,37.6,37.9,71.5,29.67,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1314,12/16/2016,12/16/2016,15:10:57,12:43:00,2:27:57,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Wt,Female,Con,35.85,,12/16/2016,12:43:00,,35.8,,37.3,37.7,70.5,29.49,95,,20,?,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1359,12/21/2016,12/21/2016,13:18:07,11:40:00,1:38:07,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Wt,Female,Con,38.35,Vena,12/21/2016,11:40:00,2,36.9,,38.1,37.9,71,29.82,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1248,2/24/2017,2/24/2017,10:37:13,8:30:00,2:07:13,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Wt,Female,Con,40.06,Ronda,2/24/2017,8:30:00,1,36.3,,37.8,37.3,71.5,29.31,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1206,3/1/2017,3/1/2017,12:51:16,10:00:00,2:51:16,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Wt,Female,Con,40.38,Ronda,3/1/2017,10:00:00,2,35.5,,37.8,37.2,72,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1156,4/25/2017,4/25/2017,14:07:00,12:40:00,1:27:00,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Wt,Female,Con,42.23,Ronda,4/25/2017,12:40:00,1,35.6,,37.9,37.7,72,29.17,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1057,6/27/2017,6/27/2017,18:37:58,17:00:00,1:37:58,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Wt,Female,Con,44.02,fred,6/27/2017,17:00:00,3,36.8,,37.3,37.7,68.5,29.58,95,,20,Fred forgot the vacuum pump flowrate,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply1085,6/30/2017,6/30/2017,18:37:58,16:36:00,2:01:58,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Wt,Female,Con,43.85,Fred,6/30/2017,10:30:00,2,36.3,,37.9,38.3,69.5,29.58,95,4.4,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply985,9/18/2017,9/18/2017,15:36:41,13:35:00,2:01:41,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Wt,Female,Con,41,Fred,9/18/2017,13:35:00,1,36.7,,37.2,37.3,69.5,29.64,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17894,Ply969,9/21/2017,9/21/2017,18:42:31,16:50:00,1:52:31,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Wt,Female,Con,40.12,Fred,9/21/2017,16:50:00,2,37.1,,34.1,,68.5,29.58,95,4.5,20,dead during hypoxia,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,186
M17895,Ply1603,7/27/2016,7/27/2016,11:32:45,8:36:00,2:56:45,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Wt,Male,Con,44.62,,7/27/2016,8:36:00,,36.8,,37.3,37.5,69.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1518,7/29/2016,7/29/2016,18:18:12,16:25:00,1:53:12,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Male,Con,41.76,,7/29/2016,4:25:00,2,38,,37.3,37.9,71,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1445,9/28/2016,9/28/2016,12:45:52,10:08:00,2:37:52,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Wt,Male,Con,47.39,,9/28/2016,10:08:00,,37.8,,37.7,38.2,70,29.64,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1461,9/30/2016,9/30/2016,16:11:25,14:28:00,1:43:25,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Wt,Male,Con,43.54,,9/30/2016,2:28:00,,36.4,,37.1,36.2,71.5,29.67,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1315,12/19/2016,12/19/2016,9:30:04,8:03:00,1:27:04,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Wt,Male,Con,46.23,,12/19/2016,8:03:00,2,36.4,,38,37.5,71,30.17,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1360,12/22/2016,12/22/2016,10:23:47,9:05:00,1:18:47,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Wt,Male,Con,46.14,Vena,12/22/2016,9:05:00,2,35.8,,37.9,37.1,71,29.05,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1276,3/10/2017,3/10/2017,9:30:29,8:05:00,1:25:29,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Wt,Male,Con,45.38,Ronda,3/10/2017,8:05:00,3,37.4,,36.8,37.3,71.5,29.73,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1227,3/16/2017,3/16/2017,9:37:49,8:20:00,1:17:49,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Wt,Male,Con,45.8,Ronda,4/16/2017,8:20:00,2,35.8,,37.3,37.5,72,29.85,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1155,5/11/2017,5/11/2017,13:03:34,11:25:00,1:38:34,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Wt,Male,Con,47.61,Ronda,5/11/2017,11:25:00,1,35.9,,36.6,36.8,69,29.37,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1121,5/22/2017,5/22/2017,12:33:13,10:30:00,2:03:13,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Wt,Male,Con,46.55,Ronda,5/22/2017,10:30:00,2,36.7,,36.5,35.5,69.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1034,7/5/2017,7/5/2017,15:08:36,13:15:00,1:53:36,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Wt,Male,Con,44.25,fred,7/5/2017,13:15:00,1,37,,37.7,37.4,68.5,29.7,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1083,7/10/2017,7/10/2017,14:49:01,12:35:00,2:14:01,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Wt,Male,Con,45.2,Fred,7/10/2017,12:35:00,2,36.8,,37.2,37.8,69,29.7,95,4.4,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply1007,9/27/2017,9/27/2017,17:02:05,15:10:00,1:52:05,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Wt,Male,Con,54.99,Fred,9/27/2017,15:10:00,1,37.5,,38.7,37.3,70,29.55,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply953,9/29/2017,9/29/2017,12:07:34,9:40:00,2:27:34,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Wt,Male,Con,54.53,Fred,9/29/2017,9:40:00,1,36.2,,38.5,37.7,67,29.67,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply111,12/15/2017,12/15/2017,18:08:47,4:20:00,13:48:47,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Wt,Male,Con,53.12,Fred,12/15/2017,4:20:00,1,37.4,,37.3,37.4,73.5,29.91,95,4.9,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17895,Ply170,12/13/2017,12/13/2017,18:00:31,15:50:00,2:10:31,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Wt,Male,Con,53.75,Fred,12/13/2017,3:50:00,1,36.3,,37.3,37.9,72.5,29.76,95,95,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,113
M17896,Ply1590,8/1/2016,8/1/2016,13:53:55,9:54:00,3:59:55,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Tg,Male,Con,33.71,,8/1/2016,9:54:00,,37.1,,37.5,37.8,69.5,29.64,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/10/2016,114
M17896,Ply1506,8/2/2016,8/2/2016,17:43:45,15:33:00,2:10:45,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Tg,Male,Con,33.27,,8/2/2016,3:33:00,3,35.9,,36.6,38.2,71.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/10/2016,114
M17897,Ply1548,7/30/2016,7/30/2016,14:39:52,11:46:00,2:53:52,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Wt,Male,Con,40.53,,7/30/2016,11:46:00,,37.2,,37.6,38.1,70.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,115
M17897,Ply1520,8/2/2016,8/2/2016,18:04:52,15:27:00,2:37:52,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Male,Con,39.59,,8/2/2016,3:27:00,3,37.2,,37,37.9,71.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,115
M17897,Ply1446,9/28/2016,9/28/2016,16:09:55,14:15:00,1:54:55,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Wt,Male,Con,44.25,,9/28/2016,2:15:00,,37.7,,37.8,37.9,71.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,115
M17897,Ply1462,9/30/2016,9/30/2016,18:25:13,16:39:00,1:46:13,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Wt,Male,Con,42.41,,9/30/2016,4:39:00,,36.8,,37.6,37.6,74,29.74,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,115
M17897,Ply1316,12/20/2016,12/20/2016,11:44:22,10:19:00,1:25:22,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Wt,Male,Con,47.11,,12/20/2016,10:19:00,1,36.5,,37.8,38.7,70.5,30.11,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/10/2016,115
